source_type,source_name,text,published_at,engagement,claim,verdict,clean_text,sentiment_score,sentiment,media_bias,truth_bucket,published_date
news,The Verge,"<ul><li></li><li></li></ul>
Nilay joins as the guest to discuss our AI coverage, controversial episodes, and what it takes to succeed or fail on Decoder. 
by
Nick StattClose
Posts from this autho… [+41761 chars]",2026-04-30T13:24:23Z,0,,,"ul li li li li ul Nilay joins as the guest to discuss our AI coverage, controversial episodes, and what it takes to succeed or fail on Decoder. by Nick StattClose Posts from this autho 41761 chars",0.025000000000000022,neutral,leans left,unknown,2026-04-30
news,RT,"The NATO states would have joined the US and Israel in their war on Iran “like vultures” if Washington had succeeded in the initial days, an Indian strategic affairs expert has said.
The European na… [+1961 chars]",2026-04-30T13:23:06Z,0,,,"The NATO states would have joined the US and Israel in their war on Iran like vultures if Washington had succeeded in the initial days, an Indian strategic affairs expert has said. The European na 1961 chars",0.0,neutral,unknown,unknown,2026-04-30
news,Truthout,"Part of the Series
Truthout is an indispensable resource for activists, movement leaders and workers everywhere. Please make this work possible with a quick donation.
One of the greatest cures for … [+56071 chars]",2026-04-30T13:17:57Z,0,,,"Part of the Series Truthout is an indispensable resource for activists, movement leaders and workers everywhere. Please make this work possible with a quick donation. One of the greatest cures for 56071 chars",0.43333333333333335,positive,left,unknown,2026-04-30
news,TheJournal.ie,"APPROXIMATELY 175 ACTIVISTS from more than 20 boats are now making their way peacefully to Israel.
So announced the Israeli authorities this morning, determined as ever to position itself as a stand… [+10697 chars]",2026-04-30T13:05:46Z,0,,,"APPROXIMATELY 175 ACTIVISTS from more than 20 boats are now making their way peacefully to Israel. So announced the Israeli authorities this morning, determined as ever to position itself as a stand 10697 chars",0.11666666666666665,positive,center,unknown,2026-04-30
news,Globalresearch.ca,The eerie quiescence that followed the February 28 air strikes the cataclysmic day the American-Israeli offensive against Iran was unleashed has now been supplanted by a discordant symphony of diplom… [+11590 chars],2026-04-30T12:34:41Z,0,,,The eerie quiescence that followed the February 28 air strikes the cataclysmic day the American-Israeli offensive against Iran was unleashed has now been supplanted by a discordant symphony of diplom 11590 chars,-0.5,negative,right,unknown,2026-04-30
news,Israelnationalnews.com,The most recent attempted assassination of US President Donald Trump and the attempted murder of two Orthodox Jews on the streets of London should not surprise anyone who followed the elevation of th… [+5685 chars],2026-04-30T12:30:09Z,0,,,The most recent attempted assassination of US President Donald Trump and the attempted murder of two Orthodox Jews on the streets of London should not surprise anyone who followed the elevation of th 5685 chars,0.09999999999999999,positive,unknown,unknown,2026-04-30
news,The Atlantic,"On Saturday night, after Cole Tomas Allen’s alleged attempt to assassinate President Trump and administration officials at the White House Correspondents’ Dinner, a familiar ritual began on the inter… [+7749 chars]",2026-04-30T12:00:00Z,0,,,"On Saturday night, after Cole Tomas Allen s alleged attempt to assassinate President Trump and administration officials at the White House Correspondents Dinner, a familiar ritual began on the inter 7749 chars",0.09166666666666667,positive,leans left,unknown,2026-04-30
news,Common Dreams,"Perhaps theologian Walter Wink can help us understand Pete Hegseth, Americas self-declared secretary of war and spokesman, for Gods sake... for God. At a recent prayer service at the Department of De… [+4581 chars]",2026-04-30T11:02:01Z,0,,,"Perhaps theologian Walter Wink can help us understand Pete Hegseth, Americas self-declared secretary of war and spokesman, for Gods sake... for God. At a recent prayer service at the Department of De 4581 chars",0.0,neutral,left,unknown,2026-04-30
news,RT,"King Charles III has gone to Washington, ostensibly to help the transatlantic cousins celebrate getting rid of his predecessor George III 250 years ago. But being a royally gracious loser is, of cour… [+8924 chars]",2026-04-30T09:11:04Z,0,,,"King Charles III has gone to Washington, ostensibly to help the transatlantic cousins celebrate getting rid of his predecessor George III 250 years ago. But being a royally gracious loser is, of cour 8924 chars",0.0,neutral,unknown,unknown,2026-04-30
news,Naturalnews.com,"The Illusion of Progress
I take satisfaction in translating my BrightLearn.ai books into Spanish while most people remain blissfully unaware of the crisis bearing down on us. They scroll through soc… [+6593 chars]",2026-04-30T06:00:00Z,0,,,The Illusion of Progress I take satisfaction in translating my BrightLearn.ai books into Spanish while most people remain blissfully unaware of the crisis bearing down on us. They scroll through soc 6593 chars,0.08611111111111111,positive,right,unknown,2026-04-30
news,Naturalnews.com,"Colonel Macgregor Is Right About the Coming Catastrophe
The United States is pouring billions of dollars and its military credibility into a corrupt Ukrainian regime while ignoring the real powder k… [+7554 chars]",2026-04-30T06:00:00Z,0,,,Colonel Macgregor Is Right About the Coming Catastrophe The United States is pouring billions of dollars and its military credibility into a corrupt Ukrainian regime while ignoring the real powder k 7554 chars,-0.028571428571428567,neutral,right,unknown,2026-04-30
news,Americanthinker.com,"Astonishingly, I have a leftist on social media trying to convince me that the majority of America’s political violence is coming from the right.  After numerous assassination attempts against Presid… [+5371 chars]",2026-04-30T04:00:00Z,0,,,"Astonishingly, I have a leftist on social media trying to convince me that the majority of America s political violence is coming from the right. After numerous assassination attempts against Presid 5371 chars",0.12817460317460316,positive,right,unknown,2026-04-30
news,TheWrap,"“Raging Moderates” co-host Jessica Tarlov unpacked the rise in conspiracy theorists on the left Wednesday with Vox Media’s Astead Herndon.
A recent poll from Manhattan Institute Survey found that 46… [+1516 chars]",2026-04-30T00:31:13Z,0,,,Raging Moderates co-host Jessica Tarlov unpacked the rise in conspiracy theorists on the left Wednesday with Vox Media s Astead Herndon. A recent poll from Manhattan Institute Survey found that 46 1516 chars,0.0,neutral,leans left,unknown,2026-04-30
news,Freerepublic.com,"Skip to comments.
Dems will double down on terrorism if Trump is killed - For leftists, violence is effective.American Thinker ^
 | 29 Apr, 2026
 | Texas Hughes
Posted on 04/29/2026 4:30:00 PM PD… [+3107 chars]",2026-04-29T23:30:00Z,0,,,"Skip to comments. Dems will double down on terrorism if Trump is killed - For leftists, violence is effective.American Thinker 29 Apr, 2026 Texas Hughes Posted on 04 29 2026 4 30 00 PM PD 3107 chars",-0.11851851851851852,negative,right,unknown,2026-04-29
news,The Intercept,"A seventeen-second video shows a dark-haired man rapping his pale knuckles gently below the tinted windows of a silver minivan. He stands back, shoving his hands into the pockets of his puffer coat, … [+20097 chars]",2026-04-29T21:41:43Z,0,,,"A seventeen-second video shows a dark-haired man rapping his pale knuckles gently below the tinted windows of a silver minivan. He stands back, shoving his hands into the pockets of his puffer coat, 20097 chars",-0.003333333333333327,neutral,left,unknown,2026-04-29
news,Truthout,"Honest, paywall-free news is rare. Please support our boldly independent journalism with a donation of any size.
Accounts by U.S. soldiers who survived a deadly strike by Iran in Kuwait that contrad… [+3733 chars]",2026-04-29T21:13:00Z,0,,,"Honest, paywall-free news is rare. Please support our boldly independent journalism with a donation of any size. Accounts by U.S. soldiers who survived a deadly strike by Iran in Kuwait that contrad 3733 chars",0.175,positive,left,unknown,2026-04-29
news,Slate Magazine,"Sign up for the Slatest to get the most insightful analysis, criticism, and advice out there, delivered to your inbox daily.
Once again, the Trump administration has declared war on Jimmy Kimmelbut … [+7367 chars]",2026-04-29T21:03:34Z,0,,,"Sign up for the Slatest to get the most insightful analysis, criticism, and advice out there, delivered to your inbox daily. Once again, the Trump administration has declared war on Jimmy Kimmelbut 7367 chars",0.25,positive,left,unknown,2026-04-29
news,InsideClimate News,"Truthout is a vital news source and a living history of political struggle. If you think our work is valuable, support us with a donation of any size.
This article originally appeared on 
Inside Cl… [+14204 chars]",2026-04-29T21:02:35Z,0,,,"Truthout is a vital news source and a living history of political struggle. If you think our work is valuable, support us with a donation of any size. This article originally appeared on Inside Cl 14204 chars",0.15833333333333333,positive,leans left,unknown,2026-04-29
news,Freerepublic.com,"Skip to comments.
The scourge of left-wing violence isnt new. Its only going to get worseWashington Examiner ^
 | 28 Apr 2026
 | David Harsanyi
Posted on 04/29/2026 1:54:03 PM PDT by Rummyfan
A … [+3809 chars]",2026-04-29T20:54:03Z,0,,,Skip to comments. The scourge of left-wing violence isnt new. Its only going to get worseWashington Examiner 28 Apr 2026 David Harsanyi Posted on 04 29 2026 1 54 03 PM PDT by Rummyfan A 3809 chars,0.06818181818181818,positive,right,unknown,2026-04-29
news,Truthout,"Honest, paywall-free news is rare. Please support our boldly independent journalism with a donation of any size.
The United States Supreme Court issued an opinion on Wednesday that critics say may h… [+6949 chars]",2026-04-29T20:43:50Z,0,,,"Honest, paywall-free news is rare. Please support our boldly independent journalism with a donation of any size. The United States Supreme Court issued an opinion on Wednesday that critics say may h 6949 chars",0.3,positive,left,unknown,2026-04-29
